local_id,source_key,title,authors,first_author,year,doi,pmid,pmcid,arxiv,venue,volume,issue,pages,publisher,lang,url,confidence,status,provenance,last_checked,parents,abstract,keywords,open_access,doc_type,hit_openalex,hit_crossref,hit_semanticscholar,match_strategy,winner_source,field_sources,filled_by_source_counts,resolver_notes
A001,manualforthestatetraitanxietyinventory,Manual for the State-Trait Anxiety Inventory,Charles D. Spielberger; Richard L. Gorsuch; Robert E. Lushene,Charles D. Spielberger,1970.0,https://openalex.org/W1607171655,,,,,,,,,en,,0.9,resolved,openalex,2026-08-16T22:28:34Z,X001,"The STAI serves as an indicator of two types of anxiety, the state and trait anxiety, and measure the severity of the overall anxiety level.The STAI, which is appropriate for those who have at least a sixth grade reading level, contains four-point Likert items. The instrument is divided into two sections, each having twenty questions. Approximately 15 minutes are required for adults to complete the both STAI. The number on the scale is positively correlated to the anxiety related to in the question.",Anxiety; Likert scale; State-Trait Anxiety Inventory; Psychology; Trait; Clinical psychology; Trait anxiety; Psychiatry; Developmental psychology; Computer science; Programming language,False,article,True,False,False,title,openalex,"{'doi': 'openalex', 'lang': 'heuristic'}","{'openalex': 1, 'heuristic': 1}",X001.R000 resolved | hits:OA | winner:openalex | filled:doi:OP; lang:HE | missing:-
A012,101536ihj49175,Is 5-Minute Heart Rate Variability a Useful Measure for Monitoring the Autonomic Nervous System of Workers?,Kyoung Bok Min; Jin‐Young Min; Domyung Paek; Sung‐Il Cho; Mia Son,Kyoung Bok Min,2008.0,10.1536/ihj.49.175,https://pubmed.ncbi.nlm.nih.gov/18475017,,,International Heart Journal,49,2,175-181,International Heart Journal (Japanese Heart Journal),en,https://doi.org/10.1536/ihj.49.175,0.9,resolved,openalex,2026-08-16T22:28:35Z,X001,"Heart rate variability (HRV) is a noninvasive physiological marker used to assess autonomic nervous function and can be recorded over the short or long term. Long-term recording is a good method for assessing mortality and patient prognosis, while short-term measurement is widely used due to practical advantages and reproducibility. However, little is known about whether a short-term assessment reflects the variation in the overall heart rate of workers. This study evaluated the relationship between the 24-hour and 5-minute HRV, which was selected from a 24-hour recording. The study population was 153 male workers at the National Rail Company in Korea, who had their heart rates assessed for 24 hours. In the time and frequency domains, the correlations of the HRV between 24 hours and 5 minutes were calculated for the entire time and limited times (09:00-17:00). We found modest correlations in the time (R = 0.614-0.668) and frequency (R = 0.508-0.817) domains, but the best correlation was for the high-frequency spectra (HF; R = 0.817). Our findings suggest that the short-term HRV remains stable and may be applicable for screening the variation in the heart rate of workers, although not all of the correlations were sufficiently strong.",Medicine; Heart rate variability; Autonomic nervous system; Heart rate; Reproducibility; Cardiology; Autonomic function; Population; Internal medicine; Blood pressure; Statistics; Environmental health,True,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A013,101007s1087701394732,Heart rate variability indices for very short-term (30 beat) analysis. Part 2: validation,Anne-Louise Smith; Harry Owen; Karen Reynolds,Anne-Louise Smith,2013.0,10.1007/s10877-013-9473-2,https://pubmed.ncbi.nlm.nih.gov/23681923,,,Journal of Clinical Monitoring and Computing,27,5,577-585,Springer Science and Business Media LLC,en,https://doi.org/10.1007/s10877-013-9473-2,0.9,resolved,openalex,2026-08-16T22:28:35Z,X001,"Heart rate variability (HRV) analysis over shorter periods may be useful for monitoring dynamic changes in autonomic nervous system activity where steady-state conditions are not maintained (e.g. during drug administration, or the start or end of exercise). This study undertakes a validation of 70 HRV indices that have previously been identified as possible for short-term use. The indices were validated over 10&nbsp;×&nbsp;30 beat windows using PhysioNet databases with physiological states of rest, active, exercising, sleeping, and meditating (N from 12 to 20). Baseline 95&nbsp;% confidence intervals of the median were established with bootstrap resampling (10,000x). Statistical significance was assessed using the overlap of 95&nbsp;% confidence intervals. Thirty-one indices could differentiate between resting and at least one physiological state using 30 beat windows. All respiratory sinus arrhythmia indices and Poincaré plot indices were strongly correlated to time domain measures (SDNN or RMSSD). Spectral indices using the Lomb-Scargle algorithm were able to correctly identify paradoxical shifts in power with meditation and reduced power in exercise. Some less-known indices gave interesting results: PolVar20 identified the higher sympathetic activity of exercise with the largest positive magnitude. These indices should now be considered for rigorous gold standard tests with pharmacological blockade.",Heart rate variability; Poincaré plot; Medicine; Heart rate; Autonomic nervous system; Vagal tone; Confidence interval; Cardiology; Detrended fluctuation analysis; Internal medicine; Statistics; Blood pressure,False,article,True,True,True,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref', 'abstract': 'unpaywall'}","{'crossref': 7, 'unpaywall': 1}","X001.R000 resolved | hits:OA,CR,S2 | winner:- | filled:venue:CR; lang:CR; abstract:UN | missing:-"
A014,101097jcp0b013e31818a6d25,Influence of Olanzapine on QT Variability and Complexity Measures of Heart Rate in Patients With Schizophrenia,Karl‐Jürgen Bär; Mandy Koschke; Sandy Berger; Steffen Schulz; Manuel E. Tancer; Andreas Voss; Vikram K. Yeragani,Karl‐Jürgen Bär,2008.0,10.1097/jcp.0b013e31818a6d25,https://pubmed.ncbi.nlm.nih.gov/19011440,,,Journal of Clinical Psychopharmacology,28,6,694-698,Ovid Technologies (Wolters Kluwer Health),en,https://doi.org/10.1097/jcp.0b013e31818a6d25,0.9,resolved,openalex,2026-08-16T22:28:36Z,X001,"Previous studies have shown that untreated patients with acute schizophrenia present with reduced heart rate variability and complexity as well as increased QT variability. This autonomic dysregulation might contribute to increased cardiac morbidity and mortality in these patients. However, the additional effects of newer antipsychotics on autonomic dysfunction have not been investigated, applying these new cardiac parameters to gain information about the regulation at sinus node level as well as the susceptibility to arrhythmias. We have investigated 15 patients with acute schizophrenia before and after established olanzapine treatment and compared them with matched controls. New nonlinear parameters (approximate entropy, compression entropy, fractal dimension) of heart rate variability and also the QT-variability index were calculated. In accordance with previous results, we have observed reduced complexity of heart rate regulation in untreated patients. Furthermore, the QT-variability index was significantly increased in unmedicated patients, indicating increased repolarization lability. Reduction of the heart rate regulation complexity after olanzapine treatment was seen, as measured by compression entropy of heart rate. No change in QT variability was observed after treatment. This study shows that unmedicated patients with acute schizophrenia experience autonomic dysfunction. Olanzapine treatment seems to have very little additional impact in regard to the QT variability. However, the decrease in heart rate complexity after olanzapine treatment suggests decreased cardiac vagal function, which may increase the risk for cardiac mortality. Further studies are warranted to gain more insight into cardiac regulation in schizophrenia and the effect of novel antipsychotics.",Olanzapine; Heart rate variability; Cardiology; Heart rate; Internal medicine; Medicine; Vagal tone; Schizophrenia (object-oriented programming); Long QT syndrome; Electrocardiography; QT interval; Clozapine,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A015,101186s129380150063z,Analysis of short-term heart rate and diastolic period variability using a refined fuzzy entropy method,Lizhen Ji; Peng Li; Ke Li; Xinpei Wang; Changchun Liu,Lizhen Ji,2015.0,10.1186/s12938-015-0063-z,https://pubmed.ncbi.nlm.nih.gov/26126807,,,BioMedical Engineering OnLine,14,1,,Springer Science and Business Media LLC,en,https://doi.org/10.1186/s12938-015-0063-z,0.9,resolved,openalex,2026-08-16T22:28:36Z,X001,"BACKGROUND: Heart rate variability (HRV) has been widely used in the non-invasive evaluation of cardiovascular function. Recent studies have also attached great importance to the cardiac diastolic period variability (DPV) examination. Short-term variability measurement (e.g., 5 min) has drawn increasing attention in clinical practice, since it is able to provide almost immediate measurement results and enables the real-time monitoring of cardiovascular function. However, it is still a contemporary challenge to robustly estimate the HRV and DPV parameters based on short-term recordings. METHODS: In this study, a refined fuzzy entropy (rFuzzyEn) was developed by substituting a piecewise fuzzy membership function for the Gaussian function in conventional fuzzy entropy (FuzzyEn) measure. Its stability and robustness against additive noise compared with sample entropy (SampEn) and FuzzyEn, were examined by two well-accepted simulation models-the [Formula: see text] noise and the Logistic attractor. The rFuzzyEn was further applied to evaluate clinical short-term (5 min) HRV and DPV of the patients with coronary artery stenosis and healthy volunteers. RESULTS: Simulation results showed smaller fluctuations in the rFuzzyEn than in SampEn and FuzzyEn values when the data length was decreasing. Besides, rFuzzyEn could distinguish the simulation models with different amount of additive noise even when the percentage of additive noise reached 60%, but neither SampEn nor FuzzyEn showed comparable performance. Clinical HRV analysis did not indicate any significant differences between the patients with coronary artery disease and the healthy volunteers in all the three mentioned entropy measures (all p > 0.20). But clinical DPV analysis showed that the patient group had a significantly higher rFuzzyEn (p < 0.01) than the healthy group. However, no or less significant difference was observed between the two groups in either SampEn (p = 0.14) or FuzzyEn (p = 0.05). CONCLUSIONS: Our proposed rFuzzyEn outperformed conventional SampEn and FuzzyEn in terms of both stability and robustness against additive noise, particularly when the data set was relatively short. Analysis of DPV using rFuzzyEn may provide more valuable information to assess the cardiovascular states than the other entropy measures and has a potential for clinical application.",Sample entropy; Heart rate variability; Approximate entropy; Mathematics; Medicine; Statistics; Piecewise; Coronary artery disease; Cardiology; Fuzzy logic; Entropy (arrow of time); Internal medicine,True,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 6},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A016,101111j146989861992tb01720x,Respiratory Sinus Arrhythmia and Cardiovascular Responses to Stress,James D. Lane; R. Alison Adcock; Rachel Burnett,James D. Lane,1992.0,10.1111/j.1469-8986.1992.tb01720.x,https://pubmed.ncbi.nlm.nih.gov/1410177,,,Psychophysiology,29,4,461-470,Wiley,en,https://doi.org/10.1111/j.1469-8986.1992.tb01720.x,0.9,resolved,openalex,2026-08-16T22:28:37Z,X001,"The parasympathetic nervous system provides mechanisms that could attenuate sympathetically mediated heart rate stress responses and might have even more general antagonistic actions on stress reactivity. Individuals characterized by higher levels of parasympathetic tone might, through such mechanisms, be less reactive when stimuli elicit sympathetically mediated responses. Respiratory sinus arrhythmia (RSA) is considered to be a noninvasive index of cardiac parasympathetic (vagal) tone. The present study investigated whether individual differences in RSA level at rest could predict variations among individuals in the magnitude of cardiovascular responses to psychological stress. None of the measures of resting respiratory sinus arrhythmia, derived from spectral analysis of beat-to-beat changes in resting heart rate, predicted the observed variations in cardiovascular task reactivity. However, scores reflecting respiratory sinus arrhythmia as the percentage of total heart rate variability (RSAnorm) were negatively correlated with blood pressure levels, both at rest and during the task. Furthermore, subjects with higher scores for RSAnorm demonstrated a faster adaptation of heart rate responses during stress, which suggests the development of parasympathetic antagonism to ongoing sympathetic arousal. Although a simple relationship between respiratory sinus arrhythmia and reactivity was not observed, these results encourage further investigation of RSA measures as psychophysiological indices of individual differences in parasympathetic (vagal) cardiac tone, or perhaps of general parasympathetic/sympathetic balance, which could modulate the expression of potentially pathogenic stress responses.",Psychology; Vagal tone; Cardiology; Respiratory system; Stress (linguistics); Cognitive psychology; Internal medicine; Heart rate; Psychiatry; Heart rate variability; Medicine; Blood pressure,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A017,101192bjp1616831,Cardiac Vagal Tone in Generalised Anxiety Disorder,Márk Kollai; Balazs Kollai,Márk Kollai,1992.0,10.1192/bjp.161.6.831,https://pubmed.ncbi.nlm.nih.gov/1483170,,,British Journal of Psychiatry,161,6,831-835,Royal College of Psychiatrists,en,https://doi.org/10.1192/bjp.161.6.831,0.9,resolved,openalex,2026-08-16T22:28:37Z,X001,"The aim of the present study was twofold: firstly, to determine cardiac vagal tone in subjects with generalised anxiety disorder directly, using an invasive pharmacological method; and secondly, to test whether the non-invasive method of measuring the amplitude of respiratory sinus arrhythmia (RSA) gives a reliable estimate of cardiac vagal tone in this form of anxiety disorder. Comparison of baseline physiological measures of anxious and control subjects revealed that cardiac vagal tone and heart rate were not different in the two groups of subjects, whereas length of the respiratory cycle and amplitude of respiratory sinus arrhythmia were reduced in the former group. Because of the higher respiratory rates of anxious subjects, the RSA method was found to underestimate cardiac vagal tone in generalised anxiety disorder.",Vagal tone; Anxiety; Heart rate; Heart rate variability; Cardiology; Anesthesia; Respiratory system; Medicine; Vagus nerve; Cardiac cycle; Respiratory rate; Electrocardiography,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A018,101002gps4273,Clinical significance of worry and physical symptoms in late-life generalized anxiety disorder,Beyon Miloyan; Nancy A. Pachana,Beyon Miloyan,2015.0,10.1002/gps.4273,https://pubmed.ncbi.nlm.nih.gov/25703435,,,International Journal of Geriatric Psychiatry,30,12,1186-1194,Wiley,en,https://doi.org/10.1002/gps.4273,0.9,resolved,openalex,2026-08-16T22:28:37Z,X001,"OBJECTIVE: Worry is a hallmark feature of generalized anxiety disorder (GAD). However, age-related changes in symptom presentation raise questions about the clinical significance of these symptom clusters in later life. The aim of this study was to explore the relative contribution of worry and physical symptom frequency to clinical significance associated with late-life GAD. METHODS: A sample of 637 self-reported worriers (aged 65 years and older) was extracted from Wave 1 of the National Epidemiological Survey of Alcohol and Related Conditions. RESULTS: Consistent with previous findings, we observed reductions in worry frequency and increases in physical symptom frequency with increasing age of participants. Physical symptoms, but not worry symptoms, distinguished older adults with clinical and sub-threshold GAD. Whereas physical symptom count was associated with distress, occupational, and functional disability, worry count was only associated with distress. CONCLUSIONS: Among self-reported worriers, worry frequency provides limited clinical utility over and above physical symptom frequency. These findings suggest that physical symptom frequency may become an increasingly important feature of GAD in later life.",Worry; Generalized anxiety disorder; Anxiety; Distress; Psychology; Psychiatry; Clinical significance; Clinical psychology; Medicine; Internal medicine,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A019,101097jcp0b013e31827d14e3,Effects of Clozapine on Heart Rate Dynamics and Their Relationship With Therapeutic Response in Treatment-Resistant Schizophrenia,Jong‐Hoon Kim; Sang Hoon Yi; Jin-Young Lee; Yong Sik Kim,Jong‐Hoon Kim,2012.0,10.1097/jcp.0b013e31827d14e3,https://pubmed.ncbi.nlm.nih.gov/23277266,,,Journal of Clinical Psychopharmacology,33,1,69-73,Ovid Technologies (Wolters Kluwer Health),en,https://doi.org/10.1097/jcp.0b013e31827d14e3,0.9,resolved,openalex,2026-08-16T22:28:38Z,X001,"Previous studies have suggested the utility of nonlinear complexity measures of heart rate variability (HRV) in evaluating the regulatory capacity of the neuroautonomic system. The purpose of the present study was to investigate the effects of clozapine on the nonlinear complexity measures of HRV in patients with treatment-resistant schizophrenia to find novel electrophysiological markers that indicate response to clozapine treatment. Forty patients with treatment-resistant schizophrenia were evaluated during 8 weeks of clozapine monotherapy. For nonlinear complexity measures of HRV, the approximate entropy (ApEn) and sample entropy (SampEn) values were obtained. The response rate to clozapine was 37.5%. The results of multivariate analysis of covariance revealed that the ApEn and the SampEn values of HRV at week 8 were significantly higher in the responders than in the nonresponders. Repeated-measures analysis of covariance showed a significant group by time interaction effect in the ApEn and SampEn indices. The responder group showed an increasing pattern of change in these complexity measures after administration of clozapine, whereas the nonresponder group showed a decreasing pattern of change. These results suggest that the nonlinear dynamic complexity measures of HRV, which indicate the irregularity and complexity of the biosystem, may be useful in evaluating the therapeutic changes of neuroautonomic function in schizophrenia. The response to clozapine treatment is expected to be more favorable when the plasticity of the neuroautonomic system reflected in the nonlinear complexity measures is high.",Clozapine; Sample entropy; Approximate entropy; Heart rate variability; Schizophrenia (object-oriented programming); Heart rate; Psychology; Cardiology; Internal medicine; Medicine; Psychiatry; Blood pressure,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A020,107490f1000research10965551,"Effects of depression, anxiety, comorbidity and antidepressants on resting-state heart rate and its variability: an ELSA-Brasil cohort baseline study",Andrew H. Kemp; Itamar S Santos; Maria Angélica Nunes; Eduardo Miranda Dantas; Roberto Carbalho de Figueiredo; Alexandre Pereira; A. Ribeiro e Ribeiro; José Geraldo Mill; Rodrigo Varejão Andreão; Julian F. Thayer; Isabela M Benseñor; Paulo A. Lotufo,Andrew H. Kemp,2014.0,10.7490/f1000research.1096555.1,,,,,,,,,en,,0.9,resolved,openalex,2026-08-16T22:28:38Z,X001,,Depression (economics); Open peer review; Comorbidity; Anxiety; Medicine; Cohort; Heart rate variability; Baseline (sea); Plant biology; Resting state fMRI; Internal medicine; Cardiology,True,article,True,False,False,doi,,{'lang': 'heuristic'},{'heuristic': 1},X001.R000 resolved | hits:OA | winner:- | filled:lang:HE | missing:abstract
A021,101073pnas8862297,Approximate entropy as a measure of system complexity,Steven M. Pincus,Steven M. Pincus,1991.0,10.1073/pnas.88.6.2297,https://pubmed.ncbi.nlm.nih.gov/11607165,,,Proceedings of the National Academy of Sciences,88,6,2297-2301,National Academy of Sciences,en,https://doi.org/10.1073/pnas.88.6.2297,0.9,resolved,openalex,2026-08-16T22:28:39Z,X001,"Techniques to determine changing system complexity from data are evaluated. Convergence of a frequently used correlation dimension algorithm to a finite value does not necessarily imply an underlying deterministic model or chaos. Analysis of a recently developed family of formulas and statistics, approximate entropy (ApEn), suggests that ApEn can classify complex systems, given at least 1000 data values in diverse settings that include both deterministic chaotic and stochastic processes. The capability to discern changing complexity from such a relatively small amount of data holds promise for applications of ApEn in a variety of contexts.",Approximate entropy; Entropy (arrow of time); Chaotic; Computer science; Correlation dimension; Measure (data warehouse); Mathematics; Complex system; Algorithm; Statistical physics; Statistics; Artificial intelligence,True,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X001.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
